urn,dhlabid,title,authors,oaiid,sesamid,isbn10,city,timestamp,year,publisher,langs,subjects,ddc,genres,literaryform,doctype,ocr_creator,ocr_timestamp
URN:NBN:no-nb_digibok_2007030701052,100002310.0,Du er likevel min : roman,"Carlson , Camilla",oai:nb.bibsys.no:999112501314702202,7674d8b5034a99dd489ee99df0238a9d,,Oslo,19600101.0,1960.0,Aschehoug,nob,skjønnlitteratur/voksen / norske / romaner / agderforfattere,839.93,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007030701068,100002323.0,Søndag er en bra dag,"Haavardsholm , Haavard",oai:nb.bibsys.no:999424689374702202,86f96b4c3e07e4b7334acae3caee6cfe,,Oslo,19580101.0,1958.0,Aschehoug,nob,,839.93,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007030801048,100002343.0,Spillet om Norge,"Hartmann , Sverre",oai:nb.bibsys.no:999320076864702202,c4dc2faa4fcbff11b1597aa0602b6405,,,19580101.0,1958.0,Mortensen,nob,"Andre verdenskrig / Historisk framstilling / norge / historie / verdenskrigen / 1939-1945 / verdenskrigen,",948.1 / 948.181 / 948.1053,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007030801058,100002350.0,En forleggers erindringer . 1,"Grieg , Harald",oai:nb.bibsys.no:999211792864702202,f06d1e5d82ac150df7fc27b315545ac0,,,19580101.0,1958.0,Gyldendal,nob,Forlagsvirksomhet / biografi/genealogi,920,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007030801061,100002352.0,Ønsker meg deg : roman,"Rønning , Svend",oai:nb.bibsys.no:999115113184702202,ddf6cb1ab48d42634f2830cb66347692,,Oslo,19600101.0,1960.0,Gyldendal,nob,,839.93,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007030801090,100002366.0,De frafalnes klubb,"Hambro , Carl",oai:nb.bibsys.no:999600904524702202,1553c4af85d642cfb13e5138c53e4882,,Oslo,19600101.0,1960.0,Aschehoug,nob,,839.93,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007030901011,100002395.0,"Barn i dagliglivet : spedbarn-småbarn , skolebarn","Skard , Åse Gruda",oai:nb.bibsys.no:999320950544702202,731c2d0c9209cb662c56627c36b7f6b7,,Oslo,19600101.0,1960.0,Cappelen,nob,barneoppdragelse / barnepsykologi / barnehager / barn / skolebarnsmåbarn / spedbarn / dagligliv / daglegliv,370.1,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007030901035,100002414.0,Syv år for freden,"Lie , Trygve",oai:nb.bibsys.no:999101031194702202,73ee7490d1a97d5f65dcf1bf3d02d698,,Oslo,19540101.0,1954.0,Tiden,nob,geografi/historie / biografier / forente / nasjoner / fn,948.104,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007030901040,100002417.0,Det dømte hus,"Rasmussen , Egil",oai:nb.bibsys.no:999422603414702202,8ef2e1da6eeba79170111d1083c1850b,,Oslo,19570101.0,1957.0,Aschehoug,nob,skjønnlitteratur/voksen,839.93,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007030901050,100002426.0,Tusen års norsk historie : artikler og avhandlinger,"Steen , Sverre",oai:nb.bibsys.no:997810698074702202,828878e6e1285d442604c384b10a45f5,,,19580101.0,1958.0,Cappelen,nob,Historie / norge / historie / norges / festskrift / tronfølgeloven / 1163,948.1 / 948.1,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007030901057,100002433.0,"Åtte små , to store og en lastebil","Vestly , Anne-Cath . / Vestly , Johan",oai:nb.bibsys.no:998420056684702202,a61d9ad0f60177dd1e29ab62dcfdafcb,8210003305,Oslo,19570101.0,1957.0,Tiden,nob,,839.823 / 839.93,novel,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007031201012,100002440.0,Haakon 7 : utgitt til 75-årsdagen 3. august 1947 av Den norske regjering,"Seip , Didrik Arup",oai:nb.bibsys.no:997521284004702202,8a077062ea89ff5a298186f116c18109,,,19470101.0,1947.0,Den norske forleggerforening,nob,"Historie / Konger / Biografier / biografi/genealogi / geografi/historie / biografier / norske / konger / norge / 1900-tallet / historie, / 1905 / 1957 / biografiar / noreg",948.105,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007031201024,100002448.0,Vinger over Europa,"Hysing-Dahl , Per",oai:nb.bibsys.no:999507232314702202,7da2aeadde7b9d150d711ce5c0e20f15,,Oslo,19620101.0,1962.0,Gyldendal,nob,andre / verdenskrig / flyvåpen / luftkrig,940.544,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007031201034,100002457.0,Kaffe og hornmusikk,"Haavardsholm , Haavard",oai:nb.bibsys.no:999216211084702202,f9544101c0feb766010f009addd2bca6,,Oslo,19610101.0,1961.0,Aschehoug,nob,,839.93,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007031301014,100002472.0,Mikkjel Fønhus : skoggangsmann og tradisjonsbevarer,"Gleditsch , Ulf",oai:nb.bibsys.no:997511094284702202,46a5174c003c2ef6a7ef833016014600,,Oslo,19600101.0,1960.0,Aschehoug,nob,,839.828 / 920,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007031401005,100002545.0,Elskere : roman,"Stigen , Terje",oai:nb.bibsys.no:999211630964702202,c58e205f765f66de6df75f22e588cc37,,Oslo,19600101.0,1960.0,Gyldendal,nob,skjønnlitteratur/voksen / norske / romaner / 1960-tallet,839.93,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007031501019,100002593.0,Jomfru Lide : roman,"Kristiansen , Kristian",oai:nb.bibsys.no:999524437914702202,e135319fab09f1bac64b1057811779ad,,Oslo,19600101.0,1960.0,Aschehoug,nob,skjønnlitteratur/voksen / trondheim / historiske / romaner,839.93,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007031501022,100002594.0,Dyr og troll : fortellinger for barn,"Haalke , Magnhild / Rud , Borghild",oai:nb.bibsys.no:999221851074702202,80df80be91568d28a5c25397aac5c855,,Oslo,19600101.0,1960.0,Aschehoug,nob,skjønnlitteratur/barn-ungdom / barnebøker / skjønnlitteratur / dyr / troll,839.93,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007031501032,100002601.0,En og to følge slo,"Thesen , Kirsten / Svinø , Per",oai:nb.bibsys.no:999604519004702202,5a02d9f66746eb24a55dbaaea582a23d,,Oslo,19600101.0,1960.0,Damm,nob,,839.93,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007031501060,100002621.0,Kvinneskjebner og salmevers,"Dehlin , Harald Stene",oai:nb.bibsys.no:999107027304702202,3384522abffe743571e2aa0e60e54ae9,,Oslo,19600101.0,1960.0,Land og kirke,nob,Salmer / Kvinner / biografi / kvinner / salmer / salmediktere / biografier / forfattere,920,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007031501063,100002624.0,Kjærligheten spør ikke,"Magerøy , Ragnhild",oai:nb.bibsys.no:999303169754702202,69ce73368e81af0213608c060b5c4d04,,Oslo,19600101.0,1960.0,Cappelen,nob,skjønnlitteratur/voksen / norske / romaner,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007031501079,100002634.0,Opprørere ved havet : roman,"Holt , Kåre",oai:nb.bibsys.no:998900085074702202,9d112a8f7e225adad097756c2605dd7d,8210009494,Oslo,19600101.0,1960.0,Tiden,nob,skjønnlitteratur/voksen,839.93,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007031501084,100002638.0,Grunnbrott,"Havrevold , Finn / Svinø , Per",oai:nb.bibsys.no:999600856374702202,6c83969b3d16ea0d3ebbf5cb89d3785b,,Oslo,19600101.0,1960.0,Damm,nob,Vennskap / skjønnlitteratur/barn-ungdom,839.93,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007031501096,100002645.0,Pastoraler 1960,"Andersen , Astrid Hjertenæs",oai:nb.bibsys.no:999102881354702202,da484bcea7dd39d2f4efa6b38b8bf50e,,Oslo,19600101.0,1960.0,Aschehoug,nob,dikt / lyrikk / skjønnlitteratur,839.91,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007031601005,100002650.0,Høst i mars : roman,"Johannesen , Georg",oai:nb.bibsys.no:999404140404702202,142626c8afe8a24ad6ab0bcb42b2e2a4,,Oslo,19570101.0,1957.0,Gyldendal,nob,,839.93,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007031601019,100002660.0,Gunnar Heiberg,"Skavlan , Einar",oai:nb.bibsys.no:998880127644702202,0fb379584ccb60d9702dd5962696de58,,Oslo,19500101.0,1950.0,Aschehoug,nob,norsk / litteratur / drama / skodespel / teater / norske / dramatikere,839.828,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007031901043,100002691.0,Norges planter : blomster og trær i naturen : med et utvalg fra våre nabolands flora . 1,"Fægri , Knut",oai:nb.bibsys.no:997540310044702202,9db907e21cc13a90d0b5a66741612abc,,,19580101.0,1958.0,Cappelen,nob,Planter / Botanikk / flora / botanikk / norge,581.9481 / 581.9481,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007031901056,100002697.0,"Den unge Karl Marx og menneskets "" fremmedgjørelse ""","Langslet , Lars Roar",oai:nb.bibsys.no:999107825394702202,b67bb8be9dc6fcae02f669032cb41add,,Oslo,19630101.0,1963.0,Tanum,nob,tysk / filosofi / politisk / filosofihistorie / fremmedgjørelse,193 / 335.4092,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007032001077,100002725.0,Det nye Norge grunnlegges,"Nissen , Bernt A. / Coldevin , Axel / Schreiner , Johan / Dahl , Thorleif",oai:nb.bibsys.no:998903002754702202,d1f7c5602540d578eb0bcdf8b42b9bcd,,,19640101.0,1964.0,Aschehoug,nob,Historie / geografi/historie / norge,948.1 / 948.1 / 948.1,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007012401015,100002779.0,6 te kolonne - ?,"Krog , Helge",oai:nb.bibsys.no:998902374504702202,3befaf9fb9f439638c8869b99bca063b,,,19460101.0,1946.0,Radikalt forlag A.S.,nob,Andre verdenskrig / norge / historie / 1939-1945 / annen / verdenskrig,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007020801029,100002788.0,Nationaltheatret gjennom femti år,"Rønneberg , Anton",oai:nb.bibsys.no:998820556664702202,91882ed5f7e1da572e0d39c5c7367b99,,,19490101.0,1949.0,Gyldendal,nob,karikaturer / portretter / norge / Oslo / Nationaltheatret / Teatre / Teater (Scenekunst) / Historisk framstilling / teatre / oslo,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007031501034,100002806.0,Chat Noir og norsk revy,"Bang-Hansen , Odd",oai:nb.bibsys.no:999112662674702202,4eb2d2ff2e14f37e0000d4d33cd85e6f,,,19610101.0,1961.0,Cappelen,nob,Revyer / geografi/historie / teatre / revy / oslo / revyhistorie / teaterhistorie / chat / noir,792.094821 / 792,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007031501042,100002808.0,Sirkus Mikkelikski,"Prøysen , Alf / Dahl , Hans Normann",oai:nb.bibsys.no:999209261774702202,d8b4a47dd024c68e0aa227fa723e19fb,8210000284,Oslo,19630101.0,1963.0,Tiden,nob,barnebøker / sirkus,839.823 /  839.93,short story,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007031501053,100002812.0,Sorry boy,"Borgen , Johan",oai:nb.bibsys.no:999115191144702202,214a11ea7a12e16f25d77f968d46cf95,,Oslo,19610101.0,1961.0,Gyldendal,nob,,839.93,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007031901064,100002851.0,Jeg flykter i natt,"Havrevold , Finn / Davidsen , Stein",oai:nb.bibsys.no:999421499394702202,5320a6eca0fbe46b87b3f8b7319da1ee,,Oslo,19630101.0,1963.0,Aschehoug,nob,Flyktninger / skjønnlitteratur/voksen,839.93,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007032001043,100002867.0,Guds gjøglere : skuespill i tre akter,"Eidem , Odd",oai:nb.bibsys.no:999217537564702202,d6f35b4c38b237f583339f8ba4bd1b8c,,Oslo,19600101.0,1960.0,Cappelen,nob,,839.92,drama,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007032101022,100002885.0,Den fønikiske trappen,"Dored , Elisabeth",oai:nb.bibsys.no:999220197384702202,61d1734b5c369e465bc1f3dbb6259977,,Oslo,19630101.0,1963.0,Aschehoug,nob,historiske / romaner / keisertiden / roma / norsk,839.93,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007032101063,100002888.0,Femten døgn med Gordona : roman,"Evensmo , Sigurd",oai:nb.bibsys.no:998903498434702202,81cd0bead5ef0e759992f42abe43b564,,[Oslo],19630101.0,1963.0,Gyldendal,nob,skjønnlitteratur/voksen,839.93,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007032101092,100002899.0,Streiftog i vår egen tid,"Gran , Bjarne / Hegtun , Halfdan",oai:nb.bibsys.no:999212200494702202,efb14faace921a16dcd70b97fd4c6a75,,Oslo,19600101.0,1960.0,Aschehoug,nob,Verden / geografi/historie / verdenshistorie / 1900-1999,909.82,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007032101127,100002911.0,Fra hjertets krater : dikt,"Hagerup , Inger",oai:nb.bibsys.no:999417557704702202,69c07480cc68d394ddf310dd3518f7d0,,Oslo,19640101.0,1964.0,Aschehoug,nob,norske / dikt,839.91,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007032201002,100002916.0,"På kryss og tvers i farlig farvann med Francis Bull , Olav Storstein , Didrik Arup Seip , Herman Wildenvey , Gunnar Reiss-Andersen < og > Arnulf Øverland","Sørensen , Ernst",oai:nb.bibsys.no:999812577394702202,11a45bb0b2b29f3865f65d2f8dc769b1,,<Oslo>,19640101.0,1964.0,Riksmålsforlaget,nob,,839.904,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007032201003,100002917.0,Du skal si nei,"Moen , John",oai:nb.bibsys.no:999422667574702202,16d7ba78004ed4843dabce59b09de506,,Oslo,19640101.0,1964.0,Aschehoug,nob,skjønnlitteratur/voksen,839.93,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007032201028,100002924.0,Pappas dans,"Skouen , Arne",oai:nb.bibsys.no:999303629184702202,ed1d4f0cb8eb27d6db63af9dfb408741,,Oslo,19640101.0,1964.0,Aschehoug,nob,skjønnlitteratur/voksen,839.82 /  839.93,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007032201062,100002951.0,Cleng Peerson : ankerfeste,"Hauge , Alfred",oai:nb.bibsys.no:997521889684702202,46acebcfdaedeaf6b7c0fbd87a54b956,,Oslo,19650101.0,1965.0,Gyldendal,nob,Innvandring / Utvandring / utvandring / usa / biografier / innvandring / emigrasjon / immigrasjon / norskamerikanere,839.93,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007032301053,100003007.0,Veslekari : en fortelling om is og menn,"Ellefsen , Einar S. / Berset , Odd",oai:nb.bibsys.no:999115233244702202,757228da54a83264b755ca476aab791c,,[Bergen],19570101.0,1957.0,Eide,nob,arktis / selfangst / båter / polarområder / ishavsfart / grønland / hvalfangst / fisheries / norway,919.8,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007032601003,100003010.0,Til ytterste skjær : roman,"Stigen , Terje",oai:nb.bibsys.no:999215998894702202,d92de7a6d2a73559d712defdd4452ccb,,Oslo,19640101.0,1964.0,Gyldendal,nob,skjønnlitteratur/voksen / norske / romaner,839.93,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007032601008,100003015.0,Anemoner i frost : roman,"Haalke , Magnhild",oai:nb.bibsys.no:997521764634702202,20c80983792776e3a8bb0c7044f76c7e,,Oslo,19640101.0,1964.0,Aschehoug,nob,skjønnlitteratur/voksen,839.93,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007032601015,100003017.0,Isens helter : med skøyteløperne verden rundt,"Andersen , P. Chr . ( Peder Christian ) / Haraldsen , Harry / Johnson , Stein",oai:nb.bibsys.no:999414957794702202,8aaa889ff2380cb89897e1f33dff2e2d,,Oslo,19630101.0,1963.0,Gyldendal,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007032601061,100003050.0,Fra likestilling til undertrykkelse,"Bonnevie , Margarete",oai:nb.bibsys.no:999002037304702202,020df048683352464029fd370ac5861c,,Oslo,19640101.0,1964.0,Dreyer,nob,historie / kvinner / likestilling / kvinnesak,396,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007032701014,100003085.0,Med hånden på hjertet,"Andvord , Rolf",oai:nb.bibsys.no:997521710704702202,ee9db6e2cec63026654053aaf0e14536,,Oslo,19640101.0,1964.0,Cappelen,nob,biografi/genealogi,920,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007032701028,100003096.0,Blåtind : roman,"Borgen , Johan",oai:nb.bibsys.no:999319579664702202,751c009ba721a517df9a062764a0c3f5,,Oslo,19640101.0,1964.0,Gyldendal,mul / nob / swe / nob,skjønnlitteratur/voksen / norske / romaner,839.93,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007032701063,100003126.0,Perlefiskeren : roman,"Holt , Kåre",oai:nb.bibsys.no:999422180784702202,af7d3aa69776811dc9da97785888804a,,Oslo,19630101.0,1963.0,Gyldendal,nob,,839.93,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007032701084,100003145.0,""" Najaden ""","Senje , Sigurd / Eriksen , Erik",oai:nb.bibsys.no:999506370924702202,28ad2c205a353b338e73f17be43e0f1d,,Oslo,19630101.0,1963.0,Gyldendal,nob,Lyngør / Historie 1812 / skjønnlitteratur/barn-ungdom,839.93,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007032801025,100003171.0,Seksti selsomme år,"Norborg , Sverre",oai:nb.bibsys.no:999601592744702202,5c2b4082e42c0ba506e1daa0a3adbf18,,Oslo,19620101.0,1962.0,Cappelen,nob,Dagbøker / Innvandring / Norsk-amerikanere / Utvandring / usa / biografier / teologer / norsk-amerikanere / utvandring / emigrasjon / innvandring / immigrasjon / dagbøker / memoarer,920,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007032801031,100003176.0,Sett fra Sirius : flanerier,"Eidem , Odd",oai:nb.bibsys.no:999428792444702202,24a3e737bb9b0a9f7810acd42db348c6,,Oslo,19630101.0,1963.0,Cappelen,nob,norsk / kortprosa / 1960-tallet,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007032801089,100003208.0,I tjeneste hos ordene : foredrag og artikler,"Øverland , Arnulf",oai:nb.bibsys.no:999004572954702202,a599a8f47dc37418462f597f916fd3c0,,Oslo,19630101.0,1963.0,Aschehoug,nob,,048.1,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007032801099,100003216.0,Eventyreren fra Skredalselvi,"Fønhus , Mikkjel",oai:nb.bibsys.no:999218648094702202,ab6b4a4e77cecaab0a350cc004cd487d,,Oslo,19630101.0,1963.0,Aschehoug,nob,skjønnlitteratur/voksen,839.93,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007032801113,100003227.0,Skuespillerinnen Aase Bye,"Krefting , Ruth",oai:nb.bibsys.no:998441708954702202,a8e8af8af8b4bb622179a130921e31ca,,,19630101.0,1963.0,Gyldendal,nob,Kvinner / Skuespillere / biografi/genealogi / skuespillerinne,920,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007032901035,100003253.0,Lengsel men ingen vinge,"Magerøy , Ragnhild",oai:nb.bibsys.no:997521035554702202,fa4b426469f80302b8a1083676251f3b,,Oslo,19620101.0,1962.0,Cappelen,nob,norske / romaner,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007040201051,100003307.0,Over bakkekammen : 1943-1944,"Schjelderup , Ferdinand / Aas , Ulf",oai:nb.bibsys.no:998902284694702202,d05f3a4c4b4ce81014c19382b80afbd8,,,19490101.0,1949.0,Gyldendal,nob,Motstandsbevegelser / Andre verdenskrig / verdenskrigen / 1939-1945 / historie / norge,948.1041 / 948.1053,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007041001007,100003322.0,Løsgjengeren,"Olsen , Johanna Bugge",oai:nb.bibsys.no:999603878384702202,db2c0d6958c102dca4e5b9ec6c4b3281,,Oslo,19630101.0,1963.0,Tiden,nob,Hunder / Vestlandet / skjønnlitteratur/barn-ungdom,839.93,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007041201021,100003360.0,Er det foreldrenes skyld ?,"Waal , Nic",oai:nb.bibsys.no:999207002094702202,13a69aa3ef274fabd0bc7d260fd90002,,Oslo,19620101.0,1962.0,Cappelen,nob,Child Psychiatry / barnepsykologi / barnepsykiatri / foreldre / barneoppdragelse / waal / nic.,136.7,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007041201029,100003362.0,På Nebo bjerg,"Øverland , Arnulf",oai:nb.bibsys.no:999103516944702202,5cd2f01bc951129cb7d7d0e46eac8284,,Oslo,19620101.0,1962.0,Aschehoug,nob,dikt / norsk / lyrikk / 1960-tallet,839.91,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007041201057,100003366.0,Bella Capri,"Grønoset , Dagfinn",oai:nb.bibsys.no:999412234184702202,1341a30f70ec4eb412fdb7ec6ad7c40c,,,19610101.0,1961.0,Aschehoug,nob,geografi/historie / italia / kultur / historie / reiser,914.5,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007041301007,100003382.0,Fartein Valen : en banebryter i nyere norsk musikk,"Gurvin , Olav",oai:nb.bibsys.no:998131310224702202,9b85fce009749e8939b9e74aa2e2226a,,Drammen,19620101.0,1962.0,Lyche,nob,komponister / biografi / analyse / kritikk / norge / valen / fartein / 1900-tallet,780.92 / 780.92 / 920,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007043001013,100003444.0,Fra Toten og andre verdensdeler,"Hegtun , Halfdan",oai:nb.bibsys.no:999212408304702202,a0bdb60872998404c3d724c8fb242529,,Oslo,19620101.0,1962.0,Aschehoug,nob,,910.4,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007043001015,100003446.0,Fabelnetter,"Gundersen , Gunnar Bull",oai:nb.bibsys.no:999430960654702202,9785eee24ac081d4a5084ffb73213053,,Oslo,19610101.0,1961.0,Aschehoug,nob,,839.93,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007043001090,100003449.0,År på en strand : dikt,"Reiss-Andersen , Gunnar",oai:nb.bibsys.no:999103415164702202,ad84e6951106eb998bea24a01d74c17a,,[Oslo],19620101.0,1962.0,Gyldendal,nob,norske / dikt / lyrikk / skjønnlitteratur,839.91,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007050201031,100003461.0,Pappa tar gull,"Skouen , Arne",oai:nb.bibsys.no:999423850044702202,c011069b1c51ea3c0107c2575727406a,,Oslo,19620101.0,1962.0,Aschehoug,nob,,839.82 /  839.93,fiction,Skjønnlitteratur,digibok,nb,20060101
